Iteration,Epoch,Recon_Loss,CE_Loss,Accuracy,MSE,Val_Loss,Val_Acc,Test_Acc,Test_AUC
1,916.7975382804871,0.8467102360446006,0.14140625,"tensor(0.1860, device='cuda:0', grad_fn=<DivBackward0>)",0.8357597207650542,0.128125,0.1375,0.45811594202898553
2,804.8089871406555,0.8157749534584582,0.14140625,"tensor(0.1636, device='cuda:0', grad_fn=<DivBackward0>)",0.8009117329493165,0.128125,0.1375,0.4735573122529645
3,658.8627150058746,0.7780564918648452,0.14140625,"tensor(0.1342, device='cuda:0', grad_fn=<DivBackward0>)",0.7599988803267479,0.128125,0.1375,0.4702239789196311
4,474.5526131391525,0.7333363480865955,0.14140625,"tensor(0.0971, device='cuda:0', grad_fn=<DivBackward0>)",0.7019805107265711,0.128125,0.14,0.4860869565217391
5,295.00563168525696,0.6627740177791566,0.76484375,"tensor(0.0606, device='cuda:0', grad_fn=<DivBackward0>)",0.614047896116972,0.871875,0.8625,0.4383399209486166
6,167.024669110775,0.5737139016855508,0.85859375,"tensor(0.0344, device='cuda:0', grad_fn=<DivBackward0>)",0.5227057174779475,0.871875,0.8625,0.5693412384716732
7,94.98114296793938,0.4988393619423732,0.85859375,"tensor(0.0196, device='cuda:0', grad_fn=<DivBackward0>)",0.45753700053319335,0.871875,0.8625,0.44757575757575757
8,62.79104422032833,0.45084376889280975,0.85859375,"tensor(0.0130, device='cuda:0', grad_fn=<DivBackward0>)",0.4185810727067292,0.871875,0.8625,0.43765480895915676
9,50.20811818540096,0.4255707759875804,0.85859375,"tensor(0.0105, device='cuda:0', grad_fn=<DivBackward0>)",0.3992337300442159,0.871875,0.8625,0.4293544137022398
10,45.214471489191055,0.41441356111317873,0.85859375,"tensor(0.0095, device='cuda:0', grad_fn=<DivBackward0>)",0.39036392653360963,0.871875,0.8625,0.44301054018445324
11,43.109562665224075,0.41013503732392564,0.85859375,"tensor(0.0091, device='cuda:0', grad_fn=<DivBackward0>)",0.3867440731264651,0.871875,0.8625,0.40057971014492755
12,42.02153493463993,0.4085542908869684,0.85859375,"tensor(0.0089, device='cuda:0', grad_fn=<DivBackward0>)",0.3851392725482583,0.871875,0.8625,0.4351054018445323
13,41.33860094845295,0.40803047991357744,0.85859375,"tensor(0.0087, device='cuda:0', grad_fn=<DivBackward0>)",0.3845538222230971,0.871875,0.8625,0.45687747035573123
14,40.86882294714451,0.40787400491535664,0.85859375,"tensor(0.0086, device='cuda:0', grad_fn=<DivBackward0>)",0.3841846692375839,0.871875,0.8625,0.43877470355731224
15,40.530294716358185,0.4078229364240542,0.85859375,"tensor(0.0086, device='cuda:0', grad_fn=<DivBackward0>)",0.38398903515189886,0.871875,0.8625,0.40708168642951253
16,40.30251294374466,0.4077939681010321,0.85859375,"tensor(0.0085, device='cuda:0', grad_fn=<DivBackward0>)",0.3838144177570939,0.871875,0.8625,0.43581027667984185
17,40.15876579284668,0.4077941926661879,0.85859375,"tensor(0.0085, device='cuda:0', grad_fn=<DivBackward0>)",0.38387578865513206,0.871875,0.8625,0.42022397891963115
18,40.086932599544525,0.40775465848855674,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.3838682514615357,0.871875,0.8625,0.40407114624505924
19,40.06551003456116,0.40780497796367854,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.3838261659257114,0.871875,0.8625,0.4490711462450593
20,40.07774776220322,0.40778649266576394,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38383733108639717,0.871875,0.8625,0.45546772068511204
21,40.1134487092495,0.40777361957589164,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.383867294061929,0.871875,0.8625,0.43466403162055334
22,40.159412279725075,0.40777065959991887,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.3837849944829941,0.871875,0.8625,0.482931488801054
23,40.2093885242939,0.4078950450057164,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38379952078685164,0.871875,0.8625,0.4662977602108037
24,40.262309551239014,0.4078493466367945,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38374378252774477,0.871875,0.8625,0.4303623188405797
25,40.31037797033787,0.4077992547536269,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38365805614739656,0.871875,0.8625,0.4521936758893281
26,40.352768912911415,0.4078036329592578,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.383681807667017,0.871875,0.8625,0.43876811594202897
27,40.39540648460388,0.40777932142373174,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.3838347150012851,0.871875,0.8625,0.5004743083003953
28,40.431096971035004,0.40776956372428685,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38371866289526224,0.871875,0.8625,0.4312648221343873
29,40.461322739720345,0.4078300238470547,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38372501032426953,0.871875,0.8625,0.4707246376811594
30,40.48957811295986,0.4077363744727336,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.3838364612311125,0.871875,0.8625,0.49960474308300407
31,40.50260752439499,0.40781454322859645,0.85859375,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",0.38380608102306724,0.871875,0.8625,0.5277931488801053
